rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,positive_sentiment,negative_sentiment,neutral_sentiment
5.0,She loved the gift,Good gift when you don t know what to buy,B07FMJVVKW,B077N4CNVJ,AFPLDG7V7A5EPZ2NKOF2CFA3LIPQ,1642555582414,0,True,0.0799,0.305,0.6151
5.0,I gave as a gift,Gave as gift she was happy with it,B06WVJBLBQ,B071X4ZX3X,AFPLDG7V7A5EPZ2NKOF2CFA3LIPQ,1642119372025,0,True,0.0063,0.086,0.9077
5.0,Great gift,Always a great gift to give,B0719C5P56,B0719C5P56,AHVNNVVN4CWKNQDWT5GIRJY7WKLA,1545756978228,0,True,0.0085,0.0195,0.9721
5.0,Easy to Use like Amazon !,Easy to Use smooth efficient,B00IX1I3G6,B00IX1I3G6,AEY6ILNKIX4XKU3MIXVNRKESCPJQ,1618008926419,0,True,0.0172,0.1844,0.7984
4.0,Four Stars,so easy,B0091JKY0M,B0091JKY0M,AGQX4UJLWN354JINHWDR243S5IDQ,1515861844110,0,True,0.0661,0.3212,0.6127
4.0,Four Stars,so easy,B0091JKFG0,B00ADR2LV6,AGQX4UJLWN354JINHWDR243S5IDQ,1515861837380,0,True,0.0661,0.3212,0.6127
5.0,Five Stars,so easy,B00CHQ7ESQ,B00CHQ7ESQ,AGQX4UJLWN354JINHWDR243S5IDQ,1515861831817,0,True,0.0661,0.3212,0.6127
5.0,Reload,Very easy to reload the card no problems,B00IX1I3G6,B00IX1I3G6,AHB3VKUBBQFBO6NAVCXMLRUYE6CQ,1579220385298,0,True,0.0074,0.0965,0.8962
5.0,Gift card,Not much to say The box is a nice touch Very easy to use,B0719C5P56,B0719C5P56,AHHLFUTLOMF6MS73FNX54VO4LCVA,1639243141349,0,True,0.0153,0.1098,0.8748
5.0,Who doesn't love a gift card from Amazon,Who doesn t love a gift card from Amazon,B01K8RMDO0,B077N4CNVJ,AGUBB4B2ZOQSC3TTJOYOXXSZCWHA,1639067062338,0,True,0.0078,0.052,0.9402
1.0,I could not even activate this card. Some places accepted it and most didn't.,I dislike the fact that I may have been sold a fake card I added it to my payment method on Amazon and Amazon won t even use it,B07HJD9FVV,B07HJD9FVV,AGV2AJS4ZQERJN4KUWN4XMXCRA6Q,1677034579652,1,True,0.911,0.0825,0.0065
5.0,Cute box!,Loved the gift card and box it came with,B0719C5P56,B0719C5P56,AFACFY4PW2AGVCBWOD5VRDLIMJBQ,1613146543002,0,True,0.0046,0.0149,0.9805
5.0,Came on time no problems.,Easy Gift,B07Y62S28V,B07JGSPRD5,AE2AADQWO635OECIQOBTTCWPDDRA,1579844243078,1,True,0.0335,0.2623,0.7042
2.0,It would be nice to have socks that fit.,I like the idea of getting socks with a gift card purchase Maybe if they gave options for socks sizes I d be a bit happier They re huge socks that won t fit anyone in our household,B077TG1GVY,B077TG1GVY,AEQDPSZPSEOSOAXZCZ3ZEV5RDCNQ,1545880848131,0,True,0.1073,0.3977,0.495
5.0,Soft and Cuddly,The bear is VERY soft and cuddly It s effectively a high quality stuffed animal for free since I will be spending the gift card for next month s Amazon purchases,B01FERR77W,B01FERR77W,AEQDPSZPSEOSOAXZCZ3ZEV5RDCNQ,1481235722000,0,True,0.0028,0.0335,0.9637
5.0,Great product,Easy to use,B00BXLVO2S,B00BXLVJP0,AGB6Q4DKQAOGZTH7G4UCJAUUZBYQ,1573676067712,0,True,0.0289,0.1969,0.7741
5.0,Great gift,Good gift no issues with size color or model,B01K8RJVDQ,B077N4CNVJ,AGIZLFRJ43TDM5YOZO7M5OXKF24A,1657569648243,0,True,0.01,0.0536,0.9364
5.0,The gift box was very nice that this card slipped into,The gift box was very nice that this card slipped into They loved the selection that they were able to exchange it for I recommend as a wedding shower gift,B01B25LIJI,B018F4M89S,AET2PF77CAU47DGEWJTD762FLCIQ,1505153107824,1,True,0.0031,0.0141,0.9828
5.0,Its ok,Convenient,B00IX1I3G6,B00IX1I3G6,AFFJPMMLOM4CGEJ2P4U4V2XIHVXQ,1571436801927,0,True,0.1566,0.5752,0.2681
5.0,Just a gift card,It is a gift card to my closest movie theater The card worked fine,B00AS527QW,B00BXLVJP0,AH4Z47YBJ7FV42RHZBLKLGHH35CA,1580398823330,0,True,0.0053,0.2664,0.7283
5.0,Five Stars,What a cute gift card container box,B0764M9G8N,B0764M9G8N,AGS4WVILCPNNSS4ATMKT2FGR6Z6A,1530153433560,0,True,0.0119,0.0556,0.9325
5.0,Looks good,Cute box I actually ordered it for myself to see if the box was nice enough Looks fine and would work well as thank you gifts to bridesmaids or whoever I am reusing the box to hold my earrings since most of my stuff is in storage,B06ZYDM673,B073VBZM8J,AGS4WVILCPNNSS4ATMKT2FGR6Z6A,1503001240781,59,True,0.0051,0.0556,0.9393
5.0,Easy and reluable,Easy to use,B00OOKDO4Q,B00OOKDO4Q,AFRLYFVKVGOE2MHHI4SXKDQMDDDA,1579445386861,0,True,0.0289,0.1969,0.7741
5.0,Very Cute Design,You can t go wrong with an Amazon gift card purchased this as a graduation gift The design is super cute,B01IE42ST4,B0BT85F69N,AEUTBHHNJU6YDUIXBFCQFKREDAAA,1548370400787,0,True,0.0031,0.0116,0.9853
5.0,Cute Design,Purchased as a teacher gift You can t go wrong with an Amazon gift card and this design is super festive,B0719C5P56,B0719C5P56,AEUTBHHNJU6YDUIXBFCQFKREDAAA,1548369996017,0,True,0.0031,0.0179,0.979
5.0,Works,It s a gift card and works at the places listed No complaints,B07RN957Q8,B07JMV25V6,AHT5AURVAX2HRDSOVA2BESFCYZVA,1580799896267,1,True,0.0103,0.2279,0.7617
5.0,Easy!,It is so easy to add to my gift card balance,B00IX1I3G6,B00IX1I3G6,AFXITAKYFTTYMFCAHVLEJQZMCH4Q,1531681038185,0,True,0.0063,0.0876,0.9061
5.0,Great deal during lightening sale,Great value during the lightning deals Made a good Christmas gift,B00S5J8MR6,B00ET5WBU4,AEVIEB263X3IEOLMRL75LNB5VSUA,1453057314000,0,True,0.0029,0.014,0.9832
5.0,Exactly as pictured,Came exactly as pictured and gift cards are always loved,B0866T7KRX,B00ADR2LV6,AF2WRDTWAIMC2T33WFFTPXZ52MNQ,1673109353022,0,True,0.0044,0.0205,0.9751
4.0,Four Stars,simple and easy to do,B00IX1I3G6,B00IX1I3G6,AFIGM75Z52ZEWU4GFDIBOWGEFWDA,1431648547000,1,True,0.0458,0.1586,0.7956
5.0,Love the tin!,Prompt delivery great gift idea for the person who has everything I purchased for my MIL who has a Kindle and can use for e books,B0091JKU5Q,B00ADR2LV6,AEJAJ2ULYOIJF7PDOHJCSRA347BA,1357396836000,0,True,0.0032,0.0467,0.95
5.0,Adorable gift box with bonus ornament,Perfect for amazon gift card and has an ornament attached,B07FK7L976,B00ADR2LV6,AEXODKMW772CUBHRVRUIAE7GPYVQ,1548447623996,0,True,0.0027,0.0249,0.9725
5.0,Can't go wrong with this gift,Always a hit,B0091JKV1Y,B00ADR2LV6,AEXODKMW772CUBHRVRUIAE7GPYVQ,1481727513000,0,True,0.11,0.4057,0.4843
3.0,Cute package,Obviously I got this for a graduation It was a cute box but it did not give anywhere to write the amount of the gift card on either the card or the box It would have been nice if there had been somewhere to also list who the gift was from so that I didn t have to put it in a gift bad That kind of defeated the purpose of buying the cute box I would not purchase this again as it did not turn out to be worth it,B01N9GY4GF,B01B3DYSF0,AGTWGPPR54OKYJW4O4OVUNIIDUEA,1595436873101,1,True,0.6734,0.284,0.0425
3.0,Nice but card doesn't show the dollar amount!,I ordered of these to give as teacher gifts I didn t realize they don t show the amount of the card which i dislike Also one of the tins was dented,B07FKKBFHS,B07FKKBFHS,AFQGNSVQKBYRL2PFNF2H7LZX3JDQ,1557253338644,2,True,0.8636,0.1262,0.0101
1.0,Okay,Okay,B00IX1I3G6,B00IX1I3G6,AFQUKK77ZN2HMXLWLZW36T43QPHA,1549079760691,1,True,0.0728,0.4093,0.5179
5.0,Its a gift card,Its a gift card,B01CZ54L66,B01CZ54AZS,AHZOH7SKQ5PMDZBXJOVBW7E5ITFQ,1561324097354,0,True,0.0402,0.7147,0.2451
3.0,Rusty and dented is not the look you want!,This would be adorable we re it not for the dented and somewhat rusty look of the tin br Which is not what you want to present as a gift No I would not recommend this Delivery was timely,B01C9MW8Z6,B00JFBLZ90,AHB2EVM5XZSXHAYV54Q3FK4DRXJA,1611713979403,0,False,0.5523,0.2832,0.1646
1.0,Terrible,I tried to use the card to purchase something on Amazon and it didn t work Also if you use it somewhere else the card has to be activated before you use it It appears that you won t know beforehand if you can use it Right now it seems like I am just out the money,B07HJHK8Y5,B07HJHK8Y5,AH2Y6DL5UDECIZMMBZ5HZOEX7KKA,1545021924157,152,True,0.7409,0.2485,0.0105
5.0,"Cool, quick gift!",Look no further is you need a quick gift,B06WVJBLBQ,B071X4ZX3X,AH4EZNWURYG7A2XTKTPAXUGOW54Q,1655738881212,0,True,0.0337,0.6149,0.3514
5.0,The bear is very high quality and would make a perfect gift with or without the card attached,I bought my first amazon bear last year and deciided to make it a tradition may as well it s a free bear and we all know I m eventually going to spend at least on amazon in the next few months if not right away The bear is very high quality and would make a perfect gift with or without the card attached Very soft and normal teddy bear sized it s not a mini Would love to see a more bear looking bear perhaps like a grizzly but cute,B0727VWMH7,B0727VWMH7,AHBIUEEPAZGLW5RYBIN6VWBKGCTQ,1514561258728,1,True,0.0071,0.1226,0.8703
5.0,Adorable cuddly bear - may as well!,If you re going to be spending money on Amazon anyway and you know you will you may as well have this bear come attached to your gift card Even if it s not a gift I purchased this little guy around Christmas knowing I d be spending at least this much on Amaozon in gifts anyway and then kept the bear for myself since he matches my winter comforter Love it Apparently this is something they do every year around Christmas so I ll have to keep an eye out for this year s bear as well,B01FERR77W,B01FERR77W,AHBIUEEPAZGLW5RYBIN6VWBKGCTQ,1488379902000,1,True,0.0244,0.4029,0.5727
5.0,It's a gift card for Amazon,It s a gift card for Amazon If you like Amazon then you ll probably want this gift card Comes in a cute reusable tin too,B01K8RK2KW,B01K8RK2KW,AHJ62MKKO2TLG4ZPIFKXNPSLXZJA,1516121221368,0,True,0.0022,0.0373,0.9605
5.0,Five Stars,Easy to do and great for gifts,B00IX1I3G6,B00IX1I3G6,AEWZZBHENHCKKNLMAMEDHLNCNPXQ,1478735076000,0,True,0.0073,0.0281,0.9646
5.0,Five Stars,got it the next day so that was great not much to say on a gift card,B005ESMGZU,B005ESMGZU,AGDDDIFPTGRMNEA3YR6HAOXFPP7Q,1513615950831,0,True,0.0077,0.0332,0.9592
5.0,Five Stars,It was exactly what I expected and it was nice getting a free tin for the card,B01E4QUN0W,B00ADR2LV6,AHUT77G2ZVMQ7LAGFL6BX2KURPHQ,1482962310000,0,True,0.0039,0.0346,0.9616
5.0,Great,Great,B00IX1I3G6,B00IX1I3G6,AHYV7FZOFS7XIJSFOMZCG5ZTZ5LQ,1615321122265,0,True,0.042,0.2015,0.7566
5.0,Sweet box to dress up a gift card,Such a adorable gift box with an added bonus of a ribbon bow at no extra charge It arrived quickly and will buy again,B01IE42XY4,B01IE42XY4,AHRILVVPIDJXA45AMGOYHRPP35ZA,1581660016679,0,True,0.0033,0.0131,0.9837
5.0,Nice looking,Very cute gift card Looks better in person,B01B25L15E,B01B25L15E,AHQRCOLN5SJ6XKEZK67LNZGPEDCQ,1489697046000,0,True,0.006,0.025,0.969
1.0,wont work,i try to register the card at mygift giftcardmall com,B01MSBQB1P,B01MSBQB1P,AF6ZQALQPJT26Q2JZRU24UQR5S6Q,1540427588211,2,True,0.0191,0.8842,0.0967
5.0,Five Stars,Great gift,B01K8RMDO0,B077N4CNVJ,AFUHAWSZ4SO2ZHTFAWXGP3NT5IZQ,1486888659000,0,True,0.0168,0.0358,0.9474
5.0,Ok,Ok works as expected,B086KKT3RX,B086KKT3RX,AFSA2KFAXGZ7F2FPH4SGP5ZXAC6Q,1646866047966,0,True,0.0331,0.3471,0.6198
5.0,Five Stars,satisfied,B00IX1I3G6,B00IX1I3G6,AFSA2KFAXGZ7F2FPH4SGP5ZXAC6Q,1478837612000,0,True,0.0277,0.2457,0.7266
5.0,good,Bought as a gift for my niece She was very happy,B00NVUDIZ0,B00BXLW2AQ,AFF2O6WDHBM4M4TQ6I5DFIFFGICA,1453988325000,0,False,0.003,0.0189,0.9781
5.0,Gift card,Great gift,B072F9T6VX,B018F4M89S,AF7HZ3VHXDYK5XNG3NGYF5D7BBAA,1579232945202,0,True,0.0168,0.0358,0.9474
5.0,Five Stars,Loved this design and will use the cute tin,B0091JKUL0,B00ADR2LV6,AEW6TDRLTVOG2PASG5TUQPWCTJOA,1483979713000,0,True,0.0045,0.0127,0.9828
5.0,Great to have a few of these on hand in ...,Great to have a few of these on hand in case you forgot someone or get invited to a last minute gift exchange Huge hit,B01FE8CO7Y,B01FE8CO7Y,AEW6TDRLTVOG2PASG5TUQPWCTJOA,1483979694000,0,True,0.0109,0.0699,0.9192
5.0,Cashback for every loadup will make this v attractive,Its an awesome idea if Amazon can look into a permanent cashback for loyal reload every time,B00IX1I3G6,B00IX1I3G6,AHWMFEKWC2F7XTFJPL4M4U5663XQ,1596765198142,0,True,0.004,0.0372,0.9588
5.0,Five Stars,Good,B00IX1I3G6,B00IX1I3G6,AE6FW5DCBB7DGQPFEF6JJRJ5O57Q,1500043697314,0,True,0.0527,0.2628,0.6844
5.0,Awesome,The best Xmas gift,B014S24QHS,B018F4M89S,AFLBDJ763SAVRFDOFIEAEL6BNRQA,1577241956733,0,True,0.0071,0.018,0.975
5.0,It's a Gift Card,It does what it s supposed to do Other than that it just lays there,B0866QM41K,B00ADR2LV6,AECW4OYN5QSEEQMUWP4FPV5CWKLA,1606749350436,0,True,0.0753,0.7818,0.1429
1.0,Slow. Five Minutes? More Like 5 Hours.,Claims to process within minutes Took hours Nothing should be this difficult,B086KKT3RX,B086KKT3RX,AHHVJLHLZ3MX67CNQMSIVC7XE2VQ,1657654624143,0,True,0.8604,0.1294,0.0102
5.0,Whats not to love,I mean its a gift card Super easy to do super easy to use Once put into your account it doesn t expire,B086KKT3RX,B086KKT3RX,AHX2B4DEER2QR3IU3CCNB3CWC6TA,1645390281309,0,True,0.007,0.0931,0.8999
5.0,it worked,It is a gift card to Bnad N It worked and that was all that was important,B08JV8H2N3,B08JVCQFT5,AHX2B4DEER2QR3IU3CCNB3CWC6TA,1641052751796,2,True,0.012,0.2418,0.7462
5.0,Works well,I got a visa gift card and i always seem to leave a couple cents balance on them This year i just used it to put a credit on my amazon account Works perfectly but does make it too easy to spend money,B00IX1I3G6,B00IX1I3G6,AHX2B4DEER2QR3IU3CCNB3CWC6TA,1451427855000,1,True,0.2007,0.4889,0.3103
5.0,Gift card joy,Its a gift card to amazon what could possibly be wrong That being said we order this on a Wednesday night with like minutes left to get it shipped next day and it was at my house the next evening Amazing if you ask me and it shipped next day for free HOW does Amazon do it I work in a company that ships product all over the world and I can t see how they can turn a profit on a deal like this actually I do know how they do it but it is a real tight margin on a deal like this,BT00CTP2N0,BT00CTOUNS,AHX2B4DEER2QR3IU3CCNB3CWC6TA,1348756744000,0,True,0.1903,0.5818,0.2279
5.0,Very convenient,Very convenient,B00IX1I3G6,B00IX1I3G6,AHUREHJEOPXNSW3XIZTV4FELIZ6A,1572538299271,0,True,0.0125,0.0658,0.9217
5.0,Perfect gifts!,Never go wrong with an Amazon card,B06WVJBLBQ,B071X4ZX3X,AFLUIOZ5CGYQNC5EPTTMURKW47JA,1598203650455,0,False,0.0105,0.1478,0.8417
5.0,Easy gift,Easy to send to another address,B004Q7CK92,BT00CTOUNS,AFLUIOZ5CGYQNC5EPTTMURKW47JA,1588449516507,0,True,0.0592,0.6937,0.2472
5.0,Fast shipping,Gift card arrived one day earlier than expected and I am grateful for that as it was my first my nephew s birthday Thank you for the fast shipping,B07HJHK8Y5,B07HJHK8Y5,AEK27I3HISAP774VNU7NJH46RJLA,1586850533104,0,True,0.0029,0.0124,0.9846
5.0,Easy,I loved how easy it was to reload and have the money in there for a quick purchase,B00IX1I3G6,B00IX1I3G6,AFG3W54JBNCZJ4K5HNM5MWHSUY2Q,1603230099103,0,True,0.0064,0.0352,0.9583
5.0,It's basically cash and you can pretty much anything on Amazon,Got for sons teachers It s basically cash and you can pretty much anything on Amazon so I d say everyone is fully satisfied,B0784Y31DG,B0784Y31DG,AH4M5DJKHD3HCM2XX3NMK2MOWK3A,1529345120442,0,True,0.0057,0.067,0.9273
5.0,She could buy whatever she wanted!,It was a perfect Christmas gift,B01K8RJDEI,B00ADR2LV6,AHTFJNXOEO64MQHVOH3AGYF4HE7Q,1613427766696,0,True,0.0078,0.0157,0.9766
5.0,Great for frequent shoppers. Another super easy payment option.,What s not to like It s quick it s easy and when you want to buy something your cash balance is right there in your pay options I was given a small bonus added to my card for reloading over a certain amount so I took advantage of that offer We love Amazon Between the availability of products the ease of ordering and payment and the extremely fast shipping it s truly hard to beat it,B00IX1I3G6,B00IX1I3G6,AEYX2YVU5NMPPS5ZQASTWKDWPUJQ,1537034354280,1,True,0.0066,0.0573,0.9361
5.0,AMAZING!,I stumbled on this while looking for a graduation card and I am so glad I did The graduation cap box With cute tassel is adorable I could choose dollar amount for the gift card to amazon I was able to write a note to the graduate which was nice I also was able to ship it directly to the person instead of getting it myself and then having to drop it off at the post office to mail which was a big bonus My friend and the graduate we re so surprised and said it was ADORABLE Also since the dollar amount for the gift card is NOT on the gift card and I didn t want her not to know or have to ask I was able check the box to email her a gift receipt with the amount on the gift card I did all of this from my comfy couch at home Highly recommend,B01N9GY4GF,B01B3DYSF0,AGWZ5RENSFTTMRPUJODLLF5QLIJQ,1591647031252,0,False,0.0053,0.0253,0.9694
5.0,Cute package and easy to send,Wonderful gift idea,B0719C5P56,B0719C5P56,AGGAPGKPBGYIAIR3WK2ZIZYJ2OHA,1550340026239,0,True,0.0121,0.0269,0.961
5.0,Nice way to plan and save,I like this feature because I can add to it monthly or whenever br The value is there for me to build towards a purchase or a surprise expense that pops up,B086KKT3RX,B086KKT3RX,AEWOYZ3H3FV72KC5HJ7MH7QCQ55A,1659046792988,0,True,0.005,0.0657,0.9293
5.0,Perfect,Perfect,B08B3NYGBF,B08B3QF2VC,AHHTXKGPY4J4DTFMMJNO455YIFYQ,1620678101784,1,True,0.0339,0.1119,0.8542
5.0,Good,Good,B00KV30IHG,B00KV30IHG,AHHTXKGPY4J4DTFMMJNO455YIFYQ,1547706677720,0,True,0.0527,0.2628,0.6844
5.0,Easy to give and receive,Well presented gift card card Easy to give and receive,B009WD1VOU,BT00CTOUNS,AHL2NN77R2DMLUQVIGAQEONQJMZQ,1515435792821,0,True,0.0044,0.0387,0.9569
5.0,Review of Applebee's Gift Card,Ordered this for a friend for her birthday this month So much easier than going to the restaurant,B00L1LJ5X0,B00BXLSJXA,AE5YK3IEIVLMMAJJFXKSF6OJNJBA,1654715638096,0,False,0.0033,0.0762,0.9205
5.0,Review of Amazon.com Gift Card in a Polka Dot Reveal,I ordered this Amazon gift card for our granddaughter s birthday next month She likes the color pink,B01JQSO2VY,B01JQSO2VY,AE5YK3IEIVLMMAJJFXKSF6OJNJBA,1627144386372,0,True,0.0017,0.0566,0.9416
5.0,Review of Amazon.com Gift Card in an Easter Egg Reveal,I ordered three of three of these Easter gift cards for our grandchildren for Easter so they could each buy whatever they might want when they decide what to buy It s the gift of choice thus it takes away the mystery as to what to buy for them,B08621FWD3,B0BT85F69N,AE5YK3IEIVLMMAJJFXKSF6OJNJBA,1624478120927,2,True,0.0137,0.4129,0.5734
5.0,Review of Amazon.com Gift Card in a Premium Holiday Gift Box,We bought this Holiday gift card box from Amazon to hold an Amazon gift card for our granddaughter for Christmas,B0719C5P56,B0719C5P56,AE5YK3IEIVLMMAJJFXKSF6OJNJBA,1611610161752,0,True,0.0037,0.4654,0.531
5.0,Review of Amazon.com Gift Card in a Mini Envelope,We sent this to our grandson for Easter because we were unable to visit them and the rest of the family this year so we sent all three of our grandchildren an Amazon gift card which they all really like,B06WVJBLBQ,B071X4ZX3X,AE5YK3IEIVLMMAJJFXKSF6OJNJBA,1587491248865,0,True,0.0034,0.0709,0.9257
5.0,Amazon.com Gift Card in a Gift Tag,Makes a great holder for Amazon gift cards,B07193NQ2P,B07193NQ2P,AE5YK3IEIVLMMAJJFXKSF6OJNJBA,1585857350798,0,True,0.0032,0.0569,0.9398
5.0,Amazon.com Gift Card in a Santa Chimney Reveal,Always purchase Amazon gift card holders to hold gifts in for various occasions and grandchildren like receiving them and what is inside a gift card to Amazon,B071VCQJ24,B018F4M89S,AE5YK3IEIVLMMAJJFXKSF6OJNJBA,1585857286828,0,True,0.0072,0.6963,0.2965
5.0,Great for fee assessed rebate/gift cards.,I build a lot of computers and often receive rebates The fine print on the backs of the rebate gift cards state that after a certain number of days a fee will be assessed against the card Usually per day I use those cards to purchase amazon com gift cards and then I don t need to worry about using them immediately,B00IX1I3G6,B00IX1I3G6,AEBE7G7GZ5OX5MYXTRTDCHUAMU3A,1455048770000,13,True,0.0187,0.7533,0.228
5.0,Easy,Easy to use,B00IX1I3G6,B00IX1I3G6,AHOE5IOFLD34OWSZFVHDBK7UTYHA,1544163135677,0,True,0.0289,0.1969,0.7741
3.0,Worked fine,Speedy and well worth it,B086KKT3RX,B086KKT3RX,AERFEN67WA7A4KJRNEUUXETQVFQQ,1666333887281,0,True,0.0067,0.0428,0.9505
5.0,Good deal,Easy gift,B072F9T6VX,B018F4M89S,AFWX2ZVYRABXRWYZ43ENDG5GUS5A,1613507827711,0,True,0.0357,0.2121,0.7521
